age,tenure_months,monthly_price,watch_hours_week,sessions_week,support_tickets_90d,ads_seen_week,payment_failures_6m,days_since_last_login,recommendation_click_rate,content_completion_rate,avg_rating_given,plan_type,device_main,payment_method,autopay_enabled,student_discount,family_account,target
47,37,18.762436413246064,13.407288147596493,8,1,9,0,48,0.13252365558103996,0.7012737730548425,3.960270739933864,basic,mobile,card,0,0,1,0
65,4,11.196624928331154,5.892134124645499,3,1,14,0,49,0.41975333467160086,0.5591735783106249,4.89220553438844,basic,mobile,bank_transfer,1,0,0,0
63,31,12.849115184662693,0.0,7,1,25,1,22,0.5118628636210717,0.18253391817135922,3.6849916751901115,premium,mobile,card,1,1,1,0
31,14,13.629855896026596,7.8352334165259245,8,0,14,1,0,0.29007348767887053,0.5144806229559667,3.1029073186476754,standard,mobile,mobile_wallet,0,0,0,0
43,29,9.06087118953162,8.3145881870689,3,2,24,1,11,0.14665147853535068,0.16623238655184355,4.225954647743529,standard,tablet,bank_transfer,0,0,0,0
55,1,19.435680834861515,8.977188183593764,9,0,22,0,22,0.49745290173073103,0.6604614549000994,3.245990849369811,premium,desktop,mobile_wallet,1,1,0,0
50,44,8.488308335554674,7.083475921247791,8,2,19,2,44,0.144261040934265,0.605346177169378,5.0,standard,tv,card,1,0,1,0
21,31,19.379254471912706,3.6873104872250977,7,1,18,0,32,0.16622563974692556,0.5919088621338603,3.1853190052705678,standard,desktop,paypal,1,1,0,1
49,22,16.68759391469463,6.774279655589646,3,0,18,1,48,0.6981411544401269,0.7571260046937601,5.0,standard,tv,paypal,1,1,0,0
20,53,14.194530670628588,16.825959891035723,6,0,21,2,51,0.13515238764354778,0.5552406555420965,4.194474901764335,premium,mobile,paypal,1,0,0,0
24,39,16.370464594539115,7.789777897759693,9,2,18,0,2,0.4660044429088773,0.5913167590222859,2.8412625249406998,basic,tv,bank_transfer,1,0,0,0
52,37,16.260933153321293,11.26454254792631,7,0,12,0,39,0.44629101242711966,0.38636885304795365,3.0493318776580822,basic,tv,card,1,0,0,0
23,9,13.388288353687917,2.8313515021483644,9,0,27,1,26,0.21435854661481962,0.35468098921059665,4.202387322770507,standard,mobile,card,1,1,0,0
35,31,16.18259925743921,6.542894586070986,6,2,15,1,15,0.1463638535673498,0.8261769236778564,3.9035770005556434,standard,tv,mobile_wallet,0,0,0,0
49,43,17.91473331406803,2.9969369859633606,8,0,17,0,43,0.04817914471058843,0.6239796707583108,4.549586418509561,basic,tablet,card,0,0,1,0
52,56,11.211269200715932,14.468364101336725,8,0,15,0,54,0.18963866120119863,0.4499382801290571,3.809188567166899,premium,tablet,paypal,0,0,0,0
41,37,16.3747798093583,0.22110275394743084,7,2,19,0,12,0.16205846306645416,0.7854760449176458,4.395848772321558,standard,mobile,card,1,1,0,0
22,11,4.99,9.862008283312635,8,1,22,0,45,0.1672204469070583,0.7314280052985235,4.194499891518323,basic,tv,card,1,0,0,0
60,41,7.2716004003997545,9.703729062527037,7,1,16,0,23,0.3586813438827813,0.6278370122413225,5.0,standard,tablet,paypal,1,0,0,0
68,5,17.248106606225722,9.379690646070658,8,1,11,0,19,0.44801603481841246,0.7278568185877632,3.3324583165909214,basic,mobile,card,0,0,0,0
65,19,13.318683072623198,0.0,10,0,18,0,17,0.8116901314579836,0.3312421644295703,3.174180101519901,basic,mobile,mobile_wallet,1,0,0,0
57,56,11.576247310025925,0.0,13,1,18,0,30,0.2099823980529541,0.5744453470682057,4.448399893774653,premium,mobile,card,0,0,0,0
39,49,14.777898105772211,8.585280617617537,5,0,18,0,1,0.24203837004548404,0.6930892022296827,3.276324415989815,standard,tablet,card,1,0,0,0
64,55,13.406193380503098,3.384408792371975,9,2,15,1,2,0.08750154279931331,0.4667039041363799,3.797053374789351,standard,mobile,paypal,1,0,0,0
43,22,11.035568808748078,4.785721964482033,7,1,26,0,38,0.1668891359800254,0.6706349811554901,2.955130558799158,basic,mobile,paypal,1,0,1,0
25,41,8.43380395226679,5.877300094055526,3,0,21,0,53,0.4499125426909807,0.5782137591600647,2.544270674652113,premium,mobile,card,1,0,1,0
63,43,7.117370117065738,2.7351596673240586,4,2,22,0,28,0.3427038187210327,0.7753222913549479,3.295565680828776,standard,mobile,paypal,0,1,0,0
34,15,17.94516954103942,1.8734520642703663,4,1,16,1,49,0.1847982775290418,0.724688887352101,3.5928313368653777,standard,mobile,card,0,0,0,0
67,57,13.300001790090727,7.999722980626299,3,4,10,0,25,0.05893654082834234,0.6461606846273082,5.0,standard,mobile,paypal,0,0,0,0
37,59,18.868197255739673,0.0,5,1,18,0,30,0.5680318281998347,0.6485086964260218,2.9326469518762823,basic,tablet,paypal,1,0,0,0
64,7,13.259399341587756,5.470992329444951,6,0,14,0,14,0.5862827962029807,0.8347292280085183,2.112233805159872,standard,tablet,paypal,1,0,0,0
46,46,16.409879810013503,4.662927537363321,4,1,19,0,46,0.05392335754232199,0.8765046124904566,3.8357294299395295,standard,tv,paypal,1,0,0,1
42,27,14.48838223506188,7.881567211156185,8,0,15,0,47,0.3878270611457763,0.6075651080810975,3.086429746627504,standard,tv,card,1,0,1,0
33,41,15.167786915436386,19.935896075569982,10,0,23,0,52,0.23845894847126495,0.6426664477715665,3.9621942482390353,basic,tv,mobile_wallet,1,0,1,0
62,34,15.36214724244389,3.090258524305405,5,1,21,0,6,0.421907296778272,0.4124090150848066,4.05908744573005,standard,mobile,bank_transfer,1,0,0,0
21,14,13.207172972674085,10.031847483464826,7,0,12,0,5,0.43042701972200537,0.6751237992839859,3.4813432613214363,standard,mobile,card,0,0,1,0
42,6,10.071513948482128,9.103969071519028,4,2,16,0,32,0.3142967924941581,0.40372517062874147,3.3058924237072316,standard,tablet,card,0,0,0,0
37,31,18.054526982294814,10.79948117538222,2,1,18,0,37,0.29287270566982776,0.5608116375724653,3.1669211250244276,standard,desktop,paypal,0,0,1,0
46,51,21.364187168768222,6.933542117201542,5,0,9,0,28,0.018326331730597663,0.5739076728887571,3.275254720706465,standard,desktop,card,0,0,0,0
31,50,21.626861639896095,15.20727920399532,4,1,19,0,20,0.04906135900560292,0.4880220356496246,4.449281125536724,standard,desktop,card,0,1,0,0
53,17,12.776920355728087,11.426488374359042,8,1,22,0,41,0.2361766676114236,0.33923191259652435,5.0,premium,mobile,mobile_wallet,1,0,1,0
38,52,12.057316968117313,11.506028190009678,5,1,12,0,32,0.4652475397514577,0.5524214874862056,3.7002091970715867,standard,mobile,mobile_wallet,0,0,1,0
27,22,12.772870208658691,0.9287553911744979,5,1,15,1,2,0.3242036964474908,0.6352329256219708,3.7206758406186773,standard,desktop,card,0,1,0,0
28,34,14.286650391424834,8.481698989041307,1,3,18,0,14,0.29424554623312754,0.3323437123356361,3.9419350415877563,basic,desktop,card,0,0,1,0
54,20,14.78015614349478,5.450722829457472,4,0,24,0,43,0.10433668858487058,0.6397868002348877,3.8632027546381376,premium,mobile,card,0,0,0,0
31,32,10.998286166970784,3.691820306154322,4,1,16,0,35,0.48170492097608164,0.6480283320341816,3.56337151008569,standard,tv,card,0,1,0,0
34,32,9.071056613818381,4.867677546079868,8,0,15,0,38,0.5340646126250681,0.6516062084798168,3.803136510958739,standard,mobile,card,1,0,0,0
51,42,15.189769226029592,7.7204049334522935,9,0,18,0,58,0.348299481299438,0.6036104840332475,3.008431017480385,standard,desktop,card,1,0,0,0
35,29,4.99,10.283822284720511,8,0,12,0,11,0.3627791928526417,0.24041455634428927,3.122658157072326,standard,tv,card,1,0,0,0
38,32,14.587372722736761,12.908017424711339,4,0,18,1,53,0.13714475610121854,0.3537835417864391,2.52534840016516,premium,tv,paypal,0,0,1,0
30,40,11.21100956635574,12.67347404233837,5,1,22,0,59,0.18469594661813055,0.49269745082504984,2.671499756196865,standard,desktop,card,1,0,1,0
36,26,18.110618106451366,9.46347292365529,4,4,12,0,59,0.24040765381205026,0.4227335565911469,5.0,basic,mobile,card,1,0,0,0
54,32,19.180539508420583,8.278117661876555,8,1,10,0,56,0.6002440818459848,0.6482671555918237,4.972019409781107,premium,tv,paypal,0,0,0,0
46,6,19.274983040991735,6.377564392333938,9,0,14,0,55,0.08646055201809315,0.6734088475560729,3.0383650902851937,standard,tablet,bank_transfer,1,0,1,1
70,53,13.60421247483745,6.762028977468763,12,0,14,0,37,0.09989598091053097,0.8489827985965096,5.0,standard,tv,card,1,0,0,0
58,8,10.449423952146356,4.098533753727153,2,0,15,2,49,0.23662575167636898,0.3875213727975056,4.339583872189977,basic,tv,card,0,0,1,0
18,53,11.731630732533526,5.857703490493278,3,1,14,0,8,0.2577827637661895,0.6133861951401889,4.744127992389006,premium,desktop,mobile_wallet,1,0,0,0
38,46,16.1404427327256,9.769133294846139,8,0,20,0,39,0.23520738061254773,0.7732555356835733,4.251960570390681,basic,tv,bank_transfer,1,0,0,0
33,57,8.406542099835239,15.70176580495551,6,1,22,1,54,0.27028180940119173,0.4576711737651928,3.538768277125385,basic,desktop,card,0,0,1,0
49,2,20.564197957856145,7.2513660722471736,6,0,20,1,44,0.47421607491330536,0.6502811780375014,3.8163342424810804,standard,mobile,mobile_wallet,1,0,0,0
32,14,13.667479872810667,3.9615892642914643,2,0,18,0,48,0.6779777842310095,0.9416569588503535,3.7692954057874704,premium,desktop,mobile_wallet,1,0,0,0
69,4,16.99069468977174,12.846270658352996,5,0,17,0,50,0.10083783273684496,0.6806545167929949,3.8360375241920197,standard,tv,card,1,0,0,0
33,26,7.864295545052637,0.0,7,4,19,0,30,0.56222382771859,0.29461122267505113,3.3995106016088723,premium,mobile,card,1,1,0,0
45,55,11.286071896966602,13.215747370866689,8,1,23,1,53,0.21585755170918788,0.34243613469960327,2.7004994099270743,basic,desktop,card,1,0,1,0
24,46,7.367283417374483,0.8358095480980063,4,0,21,2,40,0.23274054960120286,0.6777776610463028,2.8853519252422783,basic,mobile,card,1,1,0,0
66,43,19.07475797520461,11.285798090177465,5,1,12,0,23,0.10714089235020126,0.5998594462518619,4.850023024242287,premium,mobile,mobile_wallet,0,0,0,0
66,51,14.349181040499921,5.61955394249802,7,0,14,0,52,0.2573874035848601,0.5834175132493489,2.7604868465742665,premium,tv,card,1,0,1,0
60,1,17.275219813744943,9.604547172315042,4,0,11,0,28,0.42865205784054095,0.7672338965920587,3.981654500891226,standard,desktop,mobile_wallet,1,0,0,0
36,48,15.243654729320303,18.41574763354582,6,1,20,0,2,0.5978411807286272,0.6411668900440914,4.4015696076375175,standard,mobile,mobile_wallet,1,0,0,0
21,19,16.86390021564944,3.8111168925911096,9,2,21,0,4,0.7469770870758259,0.6243276924920164,3.3507169773472674,basic,tablet,card,1,0,0,0
55,42,13.640232558365893,2.9972456690620177,7,1,15,0,18,0.49789905077086855,0.2599326291925012,4.186659969918659,standard,tv,bank_transfer,0,0,0,0
40,46,14.175817642104375,8.391058941893643,6,0,18,0,15,0.15981709459767313,0.2959535206012186,4.163823383166226,basic,tv,paypal,1,1,1,0
70,42,14.623070324763031,15.626639788657332,6,1,18,0,11,0.37623757599523,0.38612835148524116,3.508071916542252,basic,tablet,paypal,1,0,0,0
55,26,16.612526619708913,8.895825225842406,6,3,15,1,52,0.2627193035823131,0.6295513608941556,4.52579397319199,standard,mobile,card,0,0,1,0
46,37,16.718473684872112,8.223078571593277,8,0,16,0,42,0.17576127678278264,0.588404174016499,3.428890329089518,basic,desktop,card,1,0,0,0
70,29,26.235747536029375,8.845399703555051,7,0,20,0,15,0.14337249797740187,0.43430803358402265,4.874790691291026,standard,mobile,card,1,0,0,0
60,38,21.716408509518427,2.9766401104006395,4,1,21,0,32,0.3348425779544631,0.7111702915681337,4.4161808241266245,standard,tv,mobile_wallet,0,0,0,0
42,28,7.874964856441452,8.896138047677406,11,0,17,0,27,0.3572885638298476,0.8217214502386508,3.7067969249074193,premium,tv,paypal,1,0,0,0
18,24,14.417578088290979,6.035846669118769,0,0,15,0,39,0.23863328898393743,0.7632685960698444,3.978750684968514,standard,mobile,paypal,1,0,0,0
22,13,13.366416638938013,14.612308703138192,8,2,18,0,25,0.22480877880880287,0.6308253622701195,4.975024814842257,basic,tablet,card,1,0,0,0
41,24,20.11052192324,11.9899389625554,2,1,25,0,37,0.14591530660327523,0.6560243243334399,3.091865947269439,premium,mobile,card,1,0,0,0
47,44,13.727008149595136,1.381324501508197,5,1,19,0,52,0.44753372931461816,0.5174589550884882,5.0,basic,mobile,mobile_wallet,0,0,0,0
19,53,16.847155509786663,6.584333595459371,4,0,17,0,25,0.42550853219609847,0.41798441183588775,3.073809988756567,standard,mobile,card,1,0,0,0
24,7,5.641753478879522,10.639929693366785,8,1,18,0,28,0.43569531696217334,0.4388426866897039,3.868558400282059,premium,tv,paypal,1,0,0,0
55,11,8.935596754426886,3.0923613941483232,4,3,18,0,2,0.4981042513366316,0.7067032806265187,4.281751384964342,standard,mobile,card,1,0,0,0
57,31,23.359172716409844,2.6036364096120934,2,1,18,0,31,0.1853147008009921,0.6743329045825635,2.818759836610555,basic,tv,paypal,1,0,0,0
19,43,15.190977592832988,5.6900985173556915,6,0,20,0,51,0.3556925947979898,0.790392768296483,3.201498103215859,basic,mobile,bank_transfer,1,0,0,0
44,11,10.996159906123925,9.722205283516123,7,2,16,0,23,0.1596166264871855,0.7038159008073358,5.0,standard,mobile,paypal,0,0,0,0
22,20,15.961483484890154,13.185761803618167,4,2,15,0,44,0.1179759319317072,0.6578845533466018,4.331269097437701,standard,tablet,bank_transfer,1,0,0,0
56,3,10.777764186189941,9.160371780369479,11,0,21,0,52,0.22109282209646322,0.5065745790700523,2.469253953322653,basic,tv,card,0,0,0,0
62,4,13.856505832417268,20.31168157385284,6,1,18,1,40,0.3055245963043139,0.45545937471322384,3.3467536599538095,basic,tablet,card,1,1,1,0
64,9,9.179528243023942,4.61619769359764,5,1,24,0,26,0.3648912790559514,0.405180685992916,4.244540922243748,basic,desktop,card,1,0,1,0
49,44,11.835115128826278,11.70175789014817,6,1,24,2,52,0.031078961216341048,0.797698309819845,4.294930319044601,basic,desktop,mobile_wallet,1,0,1,1
51,53,13.324653242165493,2.454513798847067,5,1,17,0,40,0.07311677563681995,0.4060616634906615,2.2074734247440224,standard,mobile,card,0,0,1,0
67,30,19.472797257346848,16.054884087810976,7,0,19,1,0,0.8257667344655721,0.6407790138997397,4.683394853143447,standard,mobile,paypal,1,0,0,0
50,11,16.84618403073264,14.797056269170932,4,1,14,0,21,0.07843254146694574,0.4682412129996304,1.568475760041594,standard,tv,mobile_wallet,1,0,0,0
41,56,17.544096143768375,11.557538796175074,6,0,14,1,5,0.36778126177700626,0.5804310230223162,4.940517469467467,basic,tv,card,0,0,1,0
57,17,14.88690139454408,0.0,7,0,15,1,22,0.2766762936792329,0.6687219802329231,3.6206145585831617,basic,tv,mobile_wallet,1,1,1,0
49,10,18.281396393478342,11.511206221124754,4,0,17,0,56,0.22331653288510991,0.7763785373156501,3.160641710544097,premium,tablet,mobile_wallet,1,1,0,0
62,9,11.495922922627038,3.9043363303580128,3,2,17,0,17,0.25308726011523175,0.7550869310350468,4.134691586451606,basic,tv,card,1,1,0,0
45,22,12.059176220073315,10.268110394159217,8,1,16,0,32,0.21063044810657205,0.23455357897270385,5.0,basic,mobile,card,1,0,1,0
64,45,16.62036428582752,0.7267649685030468,5,0,14,1,7,0.14972444633270138,0.6514013831768171,4.260719883445822,standard,tv,paypal,1,0,0,0
20,24,13.873410439891295,9.34991137542297,5,0,21,1,31,0.09710382625926392,0.6506684643010665,3.1598446251045305,basic,desktop,paypal,1,0,0,0
19,27,14.934616606548678,6.2322306934600595,9,2,22,0,5,0.3802225728181196,0.29949115899867135,2.831298084980202,standard,mobile,card,0,0,0,0
23,21,14.33345888834162,4.108828527728527,8,1,20,1,59,0.17199569532722656,0.8111647898897097,3.389817623307046,standard,tablet,paypal,0,0,1,1
47,57,20.003801658245912,10.963009486880065,3,1,24,1,49,0.18016812709906754,0.31372518452675974,1.0499939658277468,standard,mobile,card,1,0,1,0
55,42,20.21221173071549,7.74350196616801,9,0,15,1,16,0.23652320615822173,0.8538196188343534,4.801190637227787,basic,tv,card,1,1,0,0
29,40,12.48533695774501,6.975196076371585,11,1,16,0,52,0.4641868208283584,0.8911401874441995,4.766167386039804,standard,mobile,mobile_wallet,1,0,1,0
26,27,7.950522612437074,11.685963195307119,6,1,22,1,48,0.31358426384089305,0.6009743032734686,3.830921993476993,basic,mobile,card,0,0,0,1
63,32,12.144012396449437,17.51979060265902,5,0,26,0,53,0.10066054930315076,0.6598044304266186,3.538833308605546,standard,tablet,card,1,0,1,1
57,54,11.402159413728167,9.378368277402364,3,1,16,1,22,0.5284428054593866,0.7692850997684971,3.5431102660266562,basic,tv,mobile_wallet,0,0,0,1
52,40,18.316993363196296,0.0,7,0,14,2,9,0.3634087321619645,0.795117257741506,4.850036518166059,standard,tv,card,1,0,0,0
43,49,18.67198990709783,0.2086007704481867,7,1,13,0,35,0.1665810482442739,0.3285642835723666,2.3798120776853953,basic,mobile,card,1,1,0,0
40,3,10.865703267848087,8.344573460902307,5,0,16,2,14,0.24142516925533689,0.5105859941573575,3.3812423129232494,standard,desktop,card,1,0,0,1
19,52,11.971980965780604,13.132352308979069,0,0,13,0,49,0.2678272875530667,0.6458792763999954,4.248819198949752,standard,desktop,paypal,1,0,1,0
27,58,9.073955650979581,8.673540267055776,3,0,18,0,52,0.3802520731349211,0.5207805796244455,2.9440654189328366,premium,tablet,bank_transfer,1,0,0,0
65,41,15.527514094091039,10.557827891094131,9,4,22,0,52,0.2728924879680391,0.5853869615316364,3.7697748562459594,basic,tv,card,1,0,1,0
35,58,14.810334290330362,7.7059021351061014,7,0,16,0,36,0.4402935219054067,0.8008303140363094,2.96044356205671,standard,desktop,paypal,1,0,0,0
55,35,18.14648726975571,12.810478213224139,5,2,12,0,36,0.09632966996826041,0.5558458261186926,4.175771203038497,premium,mobile,paypal,1,0,0,0
55,17,16.978525178237728,11.083029124336406,4,1,18,0,4,0.4979388867358925,0.7929357120331896,3.3934145756915592,standard,tv,mobile_wallet,1,1,0,0
34,37,17.430811884224727,2.902115898640269,10,1,19,0,57,0.366882504486237,0.618355271594814,3.9949456602687206,basic,mobile,paypal,1,0,0,0
28,38,8.821991840857049,10.239008716651966,4,1,17,0,3,0.07883534528706011,0.5055533824726101,4.127909026384381,standard,tablet,card,0,0,0,0
54,9,12.48469585363097,0.2868336670740943,3,1,11,1,28,0.14348851747075791,0.5556018136166051,3.8287420144628688,standard,tv,paypal,1,0,0,0
22,13,18.785589218972813,10.240119774445569,4,0,18,0,38,0.20824807345370291,0.8012340088920487,3.7260541356753847,standard,tv,mobile_wallet,1,0,1,0
44,18,12.835695526149422,6.587492512069255,12,0,14,0,57,0.35545765447498673,0.65227408248334,4.287735769311108,premium,mobile,mobile_wallet,1,0,0,0
65,33,8.479736502123831,8.803469867759649,6,2,21,0,53,0.1422343452982142,0.5506071657723813,4.175186090855522,standard,mobile,bank_transfer,1,1,1,0
55,9,18.221958319486628,9.620078123840177,11,0,12,0,9,0.2676688852278905,0.7100062027138784,3.0279255302082517,standard,desktop,card,0,0,1,0
58,47,12.680940019942373,9.408185565315161,15,1,18,0,26,0.19631315469701888,0.6332786775024268,5.0,basic,tv,card,0,0,1,0
22,7,19.240547974507514,15.08737306667927,7,0,21,0,14,0.09986870510318707,0.6699024417987252,3.4349049126762954,basic,tv,card,1,0,0,0
28,57,14.916341116638755,8.170398680127686,4,1,13,0,41,0.298301532698709,0.6341949302241255,4.466549498634976,standard,tablet,card,1,0,0,0
32,41,13.88112222839569,8.944586420325733,8,1,12,0,13,0.0696648376604413,0.505898487532144,3.231389992637804,premium,tv,mobile_wallet,1,0,0,0
33,21,20.442763564493468,14.649083530611648,9,2,14,1,24,0.37039814140662564,0.5318855539337245,4.023860241070807,basic,tv,card,0,0,0,0
28,23,9.779377523451318,17.484004113375345,5,0,26,0,50,0.46269500414770476,0.38922516843378413,2.5485377147194637,premium,mobile,card,1,0,0,0
69,42,20.726884718524357,7.911453357556306,3,0,13,0,21,0.13674888333105573,0.7394851824586839,2.4354415855056804,premium,tablet,paypal,1,0,1,0
26,6,12.43257601781631,5.439572383060856,7,0,14,1,60,0.1951647294989502,0.8508004153343439,3.8633112882319876,standard,tv,card,1,1,0,1
55,43,15.63947944126404,5.6874295339120415,5,1,21,0,16,0.18518343840171236,0.7726685987871798,5.0,premium,mobile,card,0,0,1,0
49,34,15.677280781702322,10.253610189934683,5,0,15,0,34,0.17502212465654265,0.6829184740939213,4.038654404497015,standard,mobile,bank_transfer,1,0,0,0
